borough,neighborhood,familysize,price,year
,,4-Feb,74708.33333,1997
,,4-Feb,74500,1996
,,4-Feb,79000,1995
,,4-Feb,80000,1994
,,4-Feb,69500,1993
,,4-Feb,75000,1992
,,4-Feb,76500,1991
,,4-Feb,87500,1990
,,4-Feb,77500,1989
,,4-Feb,72083.33333,1988
,,4-Feb,57500,1987
,,4-Feb,46666.66667,1986
,,4-Feb,34167,1985
,,4-Feb,27717.75,1984
,,4-Feb,24000,1983
,,4-Feb,23000,1982
,,4-Feb,22500,1981
,,4-Feb,21000,1980
,,4-Feb,20050,1979
,,5+,63254.94464,2011
,,5+,61892.70968,2010
,,5+,63859.33806,2009
,,5+,87902.43902,2008
,,5+,85479.88073,2007
,,5+,76187.5,2006
,,5+,75862.06897,2005
,,5+,65942.30769,2004
,,5+,52564.10256,2003
,,5+,46428.57143,2002
,,5+,41059.70149,2001
,,5+,35137.2973,2000
,,5+,34176.86318,1999
,,5+,27380.95238,1998
,,condo,,1974
,,4-Feb,9000,1977
,,4-Feb,9000,1976
,,4-Feb,8000,1975
,,4-Feb,8000,1974
,,1,19450,1974
,,1,13703.5,1975
,,1,12500,1976
,,1,20000,1977
,,1,19000,1978
,,1,15000,1979
,,1,28200,1980
,,1,29650,1981
,,1,33750,1982
,,1,34500,1983
,,1,47000,1984
,,1,57500,1985
,,1,65000,1986
,,1,74500,1987
,,1,92500,1988
,,1,110000,1989
,,1,130000,1990
,,1,102887,1991
,,1,86000,1992
,,1,117500,1993
,,1,126000,1994
,,1,132528,1995
,,1,127000,1996
,,1,159900,1997
,,1,162000,1998
,,1,170037,1999
,,1,202000,2000
,,1,200000,2001
,,1,224127,2002
,,1,287838,2003
,,1,351500,2004
,,1,420000,2005
,,1,497000,2006
,,1,450000,2007
,,1,410600,2008
,,1,293100,2009
,,1,300000,2010
,,1,350000,2011
,,4-Feb,155000,2011
,,4-Feb,162500,2010
,,4-Feb,186250,2009
,,4-Feb,227500,2008
,,4-Feb,258333.3333,2007
,,4-Feb,250000,2006
,,4-Feb,228333.3333,2005
,,4-Feb,190000,2004
,,4-Feb,151425,2003
,,4-Feb,119125,2002
,,4-Feb,110763,2001
,,4-Feb,100000,2000
,,4-Feb,83026.83333,1999
,,4-Feb,75000,1998
,,4-Feb,68250,1997
,,4-Feb,65000,1996
,,4-Feb,69975,1995
,,4-Feb,72250,1994
,,4-Feb,67500,1993
,,4-Feb,70000,1992
,,4-Feb,62500,1991
,,4-Feb,55000,1990
,,4-Feb,50625,1989
,,4-Feb,43541.66667,1988
,,4-Feb,32500,1987
,,4-Feb,26250,1986
,,4-Feb,22000,1985
,,4-Feb,18416.66667,1984
,,4-Feb,16500,1983
,,4-Feb,13833.33333,1982
,,4-Feb,15000,1981
,,4-Feb,12250,1980
,,4-Feb,10000,1979
,,4-Feb,11500,1978
,,condo,,1975
,,condo,,1976
,,condo,,1977
,,condo,,1978
,,condo,,1979
,,condo,,1980
,,condo,,1981
,,condo,,1982
,,condo,,1983
,,condo,,1984
,,condo,,1985
,,condo,,1986
,,condo,,1987
,,condo,121680,1988
,,condo,,1989
,,condo,127354,1990
,,condo,80106,1991
,,condo,57691,1992
,,condo,124454,1993
,,condo,,1994
,,condo,,1995
,,condo,,1996
,,condo,128168,1997
,,condo,68022,1998
,,condo,144000,1999
,,condo,172380,2000
,,condo,162750,2001
,,condo,200000,2002
,,condo,268710,2003
,,condo,247500,2004
,,condo,294060,2005
,,condo,390390,2006
,,condo,340000,2007
,,condo,405600,2008
,,condo,400000,2009
,,condo,373590,2010
,,condo,425880,2011
,,5+,3285.75,1974
,,5+,3571.428571,1975
,,5+,3708.333333,1976
,,5+,3214.285714,1977
,,5+,3611.801242,1978
,,5+,4011.904762,1979
,,5+,5000,1980
,,5+,5785.714286,1981
,,5+,5000,1982
,,5+,5300,1983
,,5+,8071.428571,1984
,,5+,8125,1985
,,5+,10000,1986
,,5+,11666.66667,1987
,,5+,15781.25,1988
,,5+,17500,1989
,,5+,20500,1990
,,5+,15273.71429,1991
,,5+,17050,1992
,,5+,16666.66667,1993
,,5+,21736.11111,1994
,,5+,8500,1995
,,5+,18750,1996
,,5+,20416.66667,1997
,,5+,21041.66667,1998
,,5+,26697.91667,1999
,,5+,30208.33333,2000
,,5+,37000,2001
,,5+,47678.57143,2002
,,5+,57916.66667,2003
,,5+,70833.33333,2004
,,5+,87916.66667,2005
,,5+,91866.66667,2006
,,5+,100000,2007
,,5+,94365.02381,2008
,,5+,75000,2009
,,5+,86666.66667,2010
,,5+,90000,2011
Brooklyn,Bedford-Stuyvesant,,,
Queens,Belle Harbor,,,
Queens,Bellerose,,,
Bronx,Belmont,5+,5611.111111,1984
Bronx,Belmont,4-Feb,92500,2000
Bronx,Belmont,4-Feb,88000,1999
Bronx,Belmont,4-Feb,66000,1998
Bronx,Belmont,4-Feb,73750,1997
Bronx,Belmont,4-Feb,67916.66667,1996
Bronx,Belmont,4-Feb,67500,1995
Bronx,Belmont,4-Feb,58750,1994
Bronx,Belmont,4-Feb,47083.33333,1993
Bronx,Belmont,4-Feb,78000,1992
Bronx,Belmont,4-Feb,62175,1991
Bronx,Belmont,4-Feb,62500,1990
Bronx,Belmont,4-Feb,58333.33333,1989
Bronx,Belmont,4-Feb,45000,1988
Bronx,Belmont,4-Feb,28333.33333,1987
Bronx,Belmont,4-Feb,22083.33333,1986
Bronx,Belmont,4-Feb,20666.66667,1985
Bronx,Belmont,4-Feb,21000,1984
Bronx,Belmont,4-Feb,11666.66667,1983
Bronx,Belmont,4-Feb,13666.66667,1982
Bronx,Belmont,4-Feb,13519,1981
Bronx,Belmont,4-Feb,10955.25,1980
Bronx,Belmont,5+,7187.5,1985
Bronx,Belmont,5+,8669.117647,1986
Bronx,Belmont,5+,11142.85714,1987
Bronx,Belmont,5+,14065.21739,1988
Bronx,Belmont,5+,15476.19048,1989
Bronx,Belmont,5+,19266.66667,1990
Bronx,Belmont,5+,16058.82353,1991
Bronx,Belmont,5+,13049.61111,1992
Bronx,Belmont,5+,11111.11111,1993
Bronx,Belmont,5+,13500,1994
Bronx,Belmont,5+,13937.5,1995
Bronx,Belmont,5+,15753.96825,1996
Bronx,Belmont,5+,20000,1997
Bronx,Belmont,5+,20408.16327,1998
Bronx,Belmont,5+,25480.76923,1999
Bronx,Belmont,5+,30700,2000
Bronx,Belmont,5+,30104.16667,2001
Bronx,Belmont,5+,45000,2002
Bronx,Belmont,5+,50000,2003
Bronx,Belmont,5+,61164.38356,2004
Bronx,Belmont,5+,77013.18029,2005
Bronx,Belmont,5+,78636.36364,2006
Bronx,Belmont,5+,70543.22845,2007
Bronx,Belmont,5+,98000,2008
Bronx,Belmont,5+,68970.58824,2009
Bronx,Belmont,5+,71058.75,2010
Bronx,Belmont,5+,71120.53802,2011
Bronx,Belmont,condo,,2004
Bronx,Belmont,condo,,2005
Bronx,Belmont,condo,,2006
Bronx,Belmont,condo,,2003
Bronx,Belmont,condo,,2002
Bronx,Belmont,condo,,2001
Bronx,Belmont,condo,,2000
Bronx,Belmont,condo,,1999
Bronx,Belmont,condo,,1998
Bronx,Belmont,condo,,1997
Bronx,Belmont,condo,,1996
Bronx,Belmont,condo,,1995
Bronx,Belmont,condo,,1994
Bronx,Belmont,condo,,1993
Bronx,Belmont,condo,,1992
Bronx,Belmont,condo,,1991
Bronx,Belmont,condo,,1990
Bronx,Belmont,condo,,1989
Bronx,Belmont,condo,,1988
Bronx,Belmont,condo,,1987
Bronx,Belmont,condo,,1986
Bronx,Belmont,condo,,1985
Bronx,Belmont,condo,,1984
Bronx,Belmont,condo,,1983
Bronx,Belmont,condo,,1982
Bronx,Belmont,condo,,1981
Bronx,Belmont,condo,,1980
Bronx,Belmont,condo,,1979
Bronx,Belmont,4-Feb,8250,1979
Bronx,Belmont,4-Feb,10000,1978
Bronx,Belmont,4-Feb,12250,1977
Bronx,Belmont,4-Feb,9525,1976
Bronx,Belmont,4-Feb,9500,1975
Bronx,Belmont,condo,252486,2007
Bronx,Belmont,condo,,1978
Bronx,Belmont,condo,,1977
Bronx,Belmont,condo,,1976
Bronx,Belmont,condo,,1975
Bronx,Belmont,condo,295000,2008
Bronx,Belmont,condo,295000,2009
Bronx,Belmont,condo,292500,2010
Bronx,Belmont,condo,,1974
Bronx,Belmont,5+,,1979
Bronx,Belmont,4-Feb,150083.3333,2011
Bronx,Belmont,4-Feb,157895.83,2010
Bronx,Belmont,4-Feb,170125,2009
Bronx,Belmont,4-Feb,191816.6667,2008
Bronx,Belmont,4-Feb,225000,2007
Bronx,Belmont,1,13500,1974
Bronx,Belmont,1,17000,1975
Bronx,Belmont,1,20000,1976
Bronx,Belmont,1,19750,1977
Bronx,Belmont,1,20000,1978
Bronx,Belmont,1,20000,1979
Bronx,Belmont,1,11500,1980
Bronx,Belmont,1,60000,1981
Bronx,Belmont,1,18450,1982
Bronx,Belmont,1,25000,1983
Bronx,Belmont,1,39000,1984
Bronx,Belmont,1,21500,1985
Bronx,Belmont,1,37500,1986
Bronx,Belmont,1,50000,1987
Bronx,Belmont,1,87500,1988
Bronx,Belmont,1,96500,1989
Bronx,Belmont,1,90000,1990
Bronx,Belmont,1,75000,1991
Bronx,Belmont,1,119000,1992
Bronx,Belmont,1,132000,1993
Bronx,Belmont,1,125000,1994
Bronx,Belmont,1,130000,1995
Bronx,Belmont,1,129650,1996
Bronx,Belmont,1,120500,1997
Bronx,Belmont,1,140000,1998
Bronx,Belmont,1,155000,1999
Bronx,Belmont,1,171000,2000
Bronx,Belmont,1,167500,2001
Bronx,Belmont,1,170476.5,2002
Bronx,Belmont,1,210000,2003
Bronx,Belmont,1,260000,2004
Bronx,Belmont,1,312500,2005
Bronx,Belmont,1,340000,2006
Bronx,Belmont,1,352500,2007
Bronx,Belmont,1,302250,2008
Bronx,Belmont,1,325702,2009
Bronx,Belmont,1,279615.915,2010
Bronx,Belmont,1,196000,2011
Bronx,Belmont,4-Feb,206666.6667,2006
Bronx,Belmont,4-Feb,171750,2005
Bronx,Belmont,4-Feb,10250,1974
Bronx,Belmont,4-Feb,142661,2004
Bronx,Belmont,4-Feb,127500,2003
Bronx,Belmont,4-Feb,101666.6667,2002
Bronx,Belmont,4-Feb,107579,2001
Bronx,Belmont,condo,,2011
Bronx,Belmont,5+,3272.727273,1974
Bronx,Belmont,5+,3035.714286,1975
Bronx,Belmont,5+,3680,1976
Bronx,Belmont,5+,5390.350877,1977
Bronx,Belmont,5+,3529.411765,1978
Bronx,Belmont,5+,4196.428571,1980
Bronx,Belmont,5+,4500,1981
Bronx,Belmont,5+,6220.238095,1982
Bronx,Belmont,5+,5750,1983
Brooklyn,Bensonhurst,1,43000,1976
Brooklyn,Bensonhurst,4-Feb,105000,1995
Brooklyn,Bensonhurst,4-Feb,102708.3333,1994
Brooklyn,Bensonhurst,4-Feb,107500,1993
Brooklyn,Bensonhurst,4-Feb,105000,1992
Brooklyn,Bensonhurst,4-Feb,110000,1991
Brooklyn,Bensonhurst,4-Feb,112500,1990
Brooklyn,Bensonhurst,condo,238290,2001
Brooklyn,Bensonhurst,condo,258570,2000
Brooklyn,Bensonhurst,condo,230596,1999
Brooklyn,Bensonhurst,condo,142500,1998
Brooklyn,Bensonhurst,condo,186260,1997
Brooklyn,Bensonhurst,condo,,1974
Brooklyn,Bensonhurst,condo,,1975
Brooklyn,Bensonhurst,condo,,1976
Brooklyn,Bensonhurst,condo,,1977
Brooklyn,Bensonhurst,condo,,1978
Brooklyn,Bensonhurst,condo,,1979
Brooklyn,Bensonhurst,condo,,1980
Brooklyn,Bensonhurst,1,41000,1975
Brooklyn,Bensonhurst,1,520500,2009
Brooklyn,Bensonhurst,1,545000,2008
Brooklyn,Bensonhurst,1,533000,2007
Brooklyn,Bensonhurst,condo,130000,1996
Brooklyn,Bensonhurst,condo,146000,1995
Brooklyn,Bensonhurst,4-Feb,26375,1974
Brooklyn,Bensonhurst,4-Feb,25000,1975
Brooklyn,Bensonhurst,condo,100650,1994
Brooklyn,Bensonhurst,condo,84162,1993
Brooklyn,Bensonhurst,condo,,1992
Brooklyn,Bensonhurst,condo,149058,1991
Brooklyn,Bensonhurst,condo,115596,1990
Brooklyn,Bensonhurst,condo,159225,1989
Brooklyn,Bensonhurst,condo,113000,1988
Brooklyn,Bensonhurst,condo,126000,1987
Brooklyn,Bensonhurst,condo,67000,1986
Brooklyn,Bensonhurst,condo,,1985
Brooklyn,Bensonhurst,condo,,1984
Brooklyn,Bensonhurst,condo,,1983
Brooklyn,Bensonhurst,condo,,1982
Brooklyn,Bensonhurst,condo,,1981
Brooklyn,Bensonhurst,4-Feb,26625,1976
Brooklyn,Bensonhurst,4-Feb,28500,1977
Brooklyn,Bensonhurst,4-Feb,29000,1978
Brooklyn,Bensonhurst,4-Feb,32000,1979
Brooklyn,Bensonhurst,4-Feb,32500,1980
Brooklyn,Bensonhurst,4-Feb,38250,1981
Brooklyn,Bensonhurst,4-Feb,40416.66667,1982
Brooklyn,Bensonhurst,4-Feb,45000,1983
Brooklyn,Bensonhurst,4-Feb,60000,1984
Brooklyn,Bensonhurst,4-Feb,75000,1985
Brooklyn,Bensonhurst,4-Feb,92500,1986
Brooklyn,Bensonhurst,4-Feb,112500,1987
Brooklyn,Bensonhurst,4-Feb,120000,1988
Brooklyn,Bensonhurst,4-Feb,117500,1989
Brooklyn,Bensonhurst,1,42875,1974
Brooklyn,Bensonhurst,1,512500,2006
Brooklyn,Bensonhurst,1,540000,2005
Brooklyn,Bensonhurst,1,458250,2004
Brooklyn,Bensonhurst,1,395000,2003
Brooklyn,Bensonhurst,1,339000,2002
Brooklyn,Bensonhurst,1,322250,2001
Brooklyn,Bensonhurst,1,263000,2000
Brooklyn,Bensonhurst,1,241000,1999
Brooklyn,Bensonhurst,1,215000,1998
Brooklyn,Bensonhurst,1,202500,1997
Brooklyn,Bensonhurst,1,197750,1996
Brooklyn,Bensonhurst,1,193000,1995
Brooklyn,Bensonhurst,1,189000,1994
Brooklyn,Bensonhurst,1,184500,1993
Brooklyn,Bensonhurst,1,190000,1992
Brooklyn,Bensonhurst,1,188500,1991
Brooklyn,Bensonhurst,5+,46322.91667,1998
Brooklyn,Bensonhurst,5+,49594.59459,1999
Brooklyn,Bensonhurst,5+,48443.39623,2000
Brooklyn,Bensonhurst,5+,66666.66667,2001
Brooklyn,Bensonhurst,5+,75000,2002
Brooklyn,Bensonhurst,5+,94750,2003
Brooklyn,Bensonhurst,5+,109900,2004
Brooklyn,Bensonhurst,5+,129694.4444,2005
Brooklyn,Bensonhurst,5+,111355.5556,2006
Brooklyn,Bensonhurst,5+,129166.6667,2007
Brooklyn,Bensonhurst,5+,117404.7619,2008
Brooklyn,Bensonhurst,5+,125000,2009
Brooklyn,Bensonhurst,5+,125000,2010
Brooklyn,Bensonhurst,5+,148341.9361,2011
Brooklyn,Bensonhurst,5+,7937.5,1974
Brooklyn,Bensonhurst,1,546500,2011
Brooklyn,Bensonhurst,1,569000,2010
Brooklyn,Bensonhurst,5+,6152.455556,1976
Brooklyn,Bensonhurst,condo,425000,2011
Brooklyn,Bensonhurst,condo,419149.5,2010
Brooklyn,Bensonhurst,condo,417870,2009
Brooklyn,Bensonhurst,condo,417870,2008
Brooklyn,Bensonhurst,condo,465520,2007
Brooklyn,Bensonhurst,condo,452643,2006
Brooklyn,Bensonhurst,condo,425000,2005
Brooklyn,Bensonhurst,condo,410670,2004
Brooklyn,Bensonhurst,condo,311850,2003
Brooklyn,Bensonhurst,condo,299130,2002
Brooklyn,Bensonhurst,4-Feb,320000,2011
Brooklyn,Bensonhurst,4-Feb,311333.3333,2010
Brooklyn,Bensonhurst,4-Feb,303250,2009
Brooklyn,Bensonhurst,4-Feb,306000,2008
Brooklyn,Bensonhurst,4-Feb,294625,2007
Brooklyn,Bensonhurst,4-Feb,287333.3333,2006
Brooklyn,Bensonhurst,4-Feb,285000,2005
Brooklyn,Bensonhurst,4-Feb,260000,2004
Brooklyn,Bensonhurst,4-Feb,217500,2003
Brooklyn,Bensonhurst,4-Feb,181500,2002
Brooklyn,Bensonhurst,4-Feb,165000,2001
Brooklyn,Bensonhurst,4-Feb,145000,2000
Brooklyn,Bensonhurst,4-Feb,130500,1999
Brooklyn,Bensonhurst,4-Feb,119000,1998
Brooklyn,Bensonhurst,4-Feb,110500,1997
Brooklyn,Bensonhurst,5+,6339.285714,1977
Brooklyn,Bensonhurst,5+,6161.538462,1978
Brooklyn,Bensonhurst,5+,6953.125,1979
Brooklyn,Bensonhurst,5+,10000,1980
Brooklyn,Bensonhurst,5+,8964.285714,1981
Brooklyn,Bensonhurst,5+,10454.54545,1982
Brooklyn,Bensonhurst,5+,13400,1983
Brooklyn,Bensonhurst,5+,14347.82609,1984
Brooklyn,Bensonhurst,5+,17887.32394,1985
Brooklyn,Bensonhurst,4-Feb,109000,1996
Brooklyn,Bensonhurst,5+,27222.22222,1986
Brooklyn,Bensonhurst,5+,37619.04762,1987
Brooklyn,Bensonhurst,5+,37500,1988
Brooklyn,Bensonhurst,5+,46666.66667,1989
Brooklyn,Bensonhurst,5+,41666.66667,1990
Brooklyn,Bensonhurst,5+,33333.33333,1991
Brooklyn,Bensonhurst,5+,25333.33333,1992
Brooklyn,Bensonhurst,5+,35177.08333,1993
Brooklyn,Bensonhurst,5+,38333.33333,1994
Brooklyn,Bensonhurst,5+,40000,1995
Brooklyn,Bensonhurst,5+,39666.66667,1996
Brooklyn,Bensonhurst,5+,34090.90909,1997
Brooklyn,Bensonhurst,1,208000,1990
Brooklyn,Bensonhurst,1,215000,1989
Brooklyn,Bensonhurst,1,212000,1988
Brooklyn,Bensonhurst,1,204000,1987
Brooklyn,Bensonhurst,1,173300,1986
Brooklyn,Bensonhurst,1,134000,1985
Brooklyn,Bensonhurst,1,108000,1984
Brooklyn,Bensonhurst,1,82500,1983
Brooklyn,Bensonhurst,1,71000,1982
Brooklyn,Bensonhurst,1,68000,1981
Brooklyn,Bensonhurst,1,57250,1980
Brooklyn,Bensonhurst,1,49500,1979
Brooklyn,Bensonhurst,1,47500,1978
Brooklyn,Bensonhurst,1,43850,1977
Brooklyn,Bensonhurst,5+,6364.583333,1975
Brooklyn,Bergen Beach,,,
Staten Island,Bloomfield,,,
Brooklyn,Boerum Hill,,,
Brooklyn,Borough Park,5+,27500,1992
Brooklyn,Borough Park,5+,27916.66667,1993
Brooklyn,Borough Park,5+,30416.66667,1994
Brooklyn,Borough Park,5+,30750,1995
Brooklyn,Borough Park,5+,32007,1996
Brooklyn,Borough Park,5+,41927.08333,1997
Brooklyn,Borough Park,5+,44090.90909,1998
Brooklyn,Borough Park,5+,51250,1999
Brooklyn,Borough Park,5+,55000,2000
Brooklyn,Borough Park,5+,63666.66667,2001
Brooklyn,Borough Park,5+,65000,2002
Brooklyn,Borough Park,5+,58333.33333,2003
Brooklyn,Borough Park,5+,91666.66667,2004
Brooklyn,Borough Park,5+,106136.3636,2005
Brooklyn,Borough Park,5+,123437.5,2006
Brooklyn,Borough Park,5+,129583.3333,2007
Brooklyn,Borough Park,5+,125000,2008
Brooklyn,Borough Park,1,228000,1989
Brooklyn,Borough Park,1,210000,1990
Brooklyn,Borough Park,1,203000,1991
Brooklyn,Borough Park,1,190000,1992
Brooklyn,Borough Park,1,310000,2000
Brooklyn,Borough Park,1,285000,1999
Brooklyn,Borough Park,1,225000,1998
Brooklyn,Borough Park,1,219500,1997
Brooklyn,Borough Park,1,200000,1996
Brooklyn,Borough Park,1,186250,1995
Brooklyn,Borough Park,1,180000,1994
Brooklyn,Borough Park,1,200000,1993
Brooklyn,Borough Park,5+,33333.33333,1990
Brooklyn,Borough Park,5+,42571.42857,1989
Brooklyn,Borough Park,5+,30666.66667,1988
Brooklyn,Borough Park,5+,25833.33333,1987
Brooklyn,Borough Park,5+,22500,1986
Brooklyn,Borough Park,5+,15375,1985
Brooklyn,Borough Park,5+,13333.33333,1984
Brooklyn,Borough Park,5+,9444.444444,1983
Brooklyn,Borough Park,5+,8833.333333,1982
Brooklyn,Borough Park,5+,7697.368421,1981
Brooklyn,Borough Park,condo,,1979
Brooklyn,Borough Park,condo,,1978
Brooklyn,Borough Park,condo,,1977
Brooklyn,Borough Park,condo,,1976
Brooklyn,Borough Park,condo,,1975
Brooklyn,Borough Park,condo,132506,1997
Brooklyn,Borough Park,condo,200000,1998
Brooklyn,Borough Park,condo,225000,1999
Brooklyn,Borough Park,condo,192500,2000
Brooklyn,Borough Park,condo,245666,2001
Brooklyn,Borough Park,condo,274500,2002
Brooklyn,Borough Park,condo,292116.5,2003
Brooklyn,Borough Park,condo,318500,2004
Brooklyn,Borough Park,condo,374076,2005
Brooklyn,Borough Park,condo,441090,2006
Brooklyn,Borough Park,condo,413856,2007
Brooklyn,Borough Park,condo,475000,2008
Brooklyn,Borough Park,condo,499000,2009
Brooklyn,Borough Park,condo,425000,2010
Brooklyn,Borough Park,condo,405000,2011
Brooklyn,Borough Park,condo,,1974
Brooklyn,Borough Park,4-Feb,35684.58333,1982
Brooklyn,Borough Park,4-Feb,32500,1981
Brooklyn,Borough Park,4-Feb,29750,1980
Brooklyn,Borough Park,4-Feb,25750,1979
Brooklyn,Borough Park,4-Feb,26375,1978
Brooklyn,Borough Park,4-Feb,25000,1977
Brooklyn,Borough Park,4-Feb,23500,1976
Brooklyn,Borough Park,4-Feb,22500,1975
Brooklyn,Borough Park,4-Feb,23500,1974
Brooklyn,Borough Park,condo,,1980
Brooklyn,Borough Park,5+,7166.666667,1980
Brooklyn,Borough Park,5+,6944.444444,1979
Brooklyn,Borough Park,5+,6333.333333,1978
Brooklyn,Borough Park,5+,6234.483675,1977
Brooklyn,Borough Park,5+,6083.333333,1976
Brooklyn,Borough Park,5+,6166.666667,1975
Brooklyn,Borough Park,5+,6500,1974
Brooklyn,Borough Park,4-Feb,109564,1995
Brooklyn,Borough Park,4-Feb,107500,1994
Brooklyn,Borough Park,4-Feb,101500,1993
Brooklyn,Borough Park,4-Feb,106000,1992
Brooklyn,Borough Park,4-Feb,110000,1991
Brooklyn,Borough Park,4-Feb,117500,1990
Brooklyn,Borough Park,4-Feb,122500,1989
Brooklyn,Borough Park,4-Feb,116666.6667,1988
Brooklyn,Borough Park,4-Feb,114000,1987
Brooklyn,Borough Park,4-Feb,88750,1986
Brooklyn,Borough Park,1,225000,1988
Brooklyn,Borough Park,1,210000,1987
Brooklyn,Borough Park,1,180000,1986
Brooklyn,Borough Park,1,146250,1985
Brooklyn,Borough Park,1,94000,1984
Brooklyn,Borough Park,1,84500,1983
Brooklyn,Borough Park,1,68000,1982
Brooklyn,Borough Park,1,62500,1981
Brooklyn,Borough Park,1,53270,1980
Brooklyn,Borough Park,1,50500,1979
Brooklyn,Borough Park,1,47000,1978
Brooklyn,Borough Park,1,46250,1977
Brooklyn,Borough Park,1,43000,1976
Brooklyn,Borough Park,1,43000,1975
Brooklyn,Borough Park,1,40000,1974
Brooklyn,Borough Park,4-Feb,70000,1985
Brooklyn,Borough Park,4-Feb,52750,1984
Brooklyn,Borough Park,condo,,1981
Brooklyn,Borough Park,condo,,1982
Brooklyn,Borough Park,condo,75000,1983
Brooklyn,Borough Park,condo,,1984
Brooklyn,Borough Park,condo,,1985
Brooklyn,Borough Park,condo,126953,1986
Brooklyn,Borough Park,condo,179000,1987
Brooklyn,Borough Park,condo,166803,1988
Brooklyn,Borough Park,condo,177274,1989
Brooklyn,Borough Park,condo,154787,1990
Brooklyn,Borough Park,condo,210000,1991
Brooklyn,Borough Park,condo,195500,1992
Brooklyn,Borough Park,condo,200000,1993
Brooklyn,Borough Park,condo,,1994
Brooklyn,Borough Park,condo,90000,1995
Brooklyn,Borough Park,condo,220000,1996
Brooklyn,Borough Park,4-Feb,40000,1983
Brooklyn,Borough Park,4-Feb,325000,2011
Brooklyn,Borough Park,4-Feb,310000,2010
Brooklyn,Borough Park,4-Feb,300000,2009
Brooklyn,Borough Park,4-Feb,331666.6667,2008
Brooklyn,Borough Park,4-Feb,350000,2007
Brooklyn,Borough Park,4-Feb,340750,2006
Brooklyn,Borough Park,4-Feb,320250,2005
Brooklyn,Borough Park,4-Feb,275000,2004
Brooklyn,Borough Park,4-Feb,234750,2003
Brooklyn,Borough Park,4-Feb,185250,2002
Brooklyn,Borough Park,4-Feb,164650,2001
Brooklyn,Borough Park,4-Feb,155000,2000
Brooklyn,Borough Park,4-Feb,136666.6667,1999
Brooklyn,Borough Park,4-Feb,118300,1998
Brooklyn,Borough Park,4-Feb,112500,1997
Brooklyn,Borough Park,4-Feb,108333.3333,1996
Brooklyn,Borough Park,1,350000,2001
Brooklyn,Borough Park,1,390000,2002
Brooklyn,Borough Park,1,440000,2003
Brooklyn,Borough Park,1,535000,2004
Brooklyn,Borough Park,1,613000,2005
Brooklyn,Borough Park,1,675000,2006
Brooklyn,Borough Park,1,740000,2007
Brooklyn,Borough Park,1,700000,2008
Brooklyn,Borough Park,1,650000,2009
Brooklyn,Borough Park,1,575000,2010
Brooklyn,Borough Park,1,650000,2011
Brooklyn,Borough Park,5+,125555.5556,2011
Brooklyn,Borough Park,5+,108333.3333,2010
Brooklyn,Borough Park,5+,135833.3333,2009
Brooklyn,Borough Park,5+,43333.33333,1991
Queens,Breezy Point,,,
Queens,Briarwood,,,
Brooklyn,Brighton Beach,,,
Queens,Broad Channel,condo,43000,1982
Queens,Broad Channel,5+,8969.705128,1974
Queens,Broad Channel,5+,8590.909091,1975
Queens,Broad Channel,5+,5476.190476,1976
Queens,Broad Channel,5+,10000,1977
Queens,Broad Channel,5+,11360.29412,1978
Queens,Broad Channel,5+,16428.57143,1979
Queens,Broad Channel,5+,6891.666667,1980
Queens,Broad Channel,5+,6666.666667,1981
Queens,Broad Channel,5+,12059,1982
Queens,Broad Channel,5+,8653.846154,1983
Queens,Broad Channel,5+,13333.33333,1984
Queens,Broad Channel,5+,19083.33333,1985
Queens,Broad Channel,5+,15909.09091,1986
Queens,Broad Channel,5+,29066.35514,1987
Queens,Broad Channel,5+,24166.66667,1988
Queens,Broad Channel,5+,42666.66667,1989
Queens,Broad Channel,5+,70833.33333,1990
Queens,Broad Channel,5+,12849.20635,1991
Queens,Broad Channel,5+,13808.10671,1992
Queens,Broad Channel,5+,22285.71429,1993
Queens,Broad Channel,5+,26111.11111,1994
Queens,Broad Channel,5+,15464.28571,1995
Queens,Broad Channel,5+,15263.15789,1996
Queens,Broad Channel,5+,25000,1997
Queens,Broad Channel,5+,39344.2623,1998
Queens,Broad Channel,5+,20000,1999
Queens,Broad Channel,5+,43666.66667,2000
Queens,Broad Channel,5+,50833.33333,2001
Queens,Broad Channel,5+,55000,2002
Queens,Broad Channel,5+,51250,2003
Queens,Broad Channel,5+,48021.63462,2004
Queens,Broad Channel,5+,66550,2005
Queens,Broad Channel,5+,90909.09091,2006
Queens,Broad Channel,5+,106666.6667,2007
Queens,Broad Channel,5+,67083.33333,2008
Queens,Broad Channel,5+,85520.83333,2009
Queens,Broad Channel,5+,28166.66667,2010
Queens,Broad Channel,5+,43383.33333,2011
Queens,Broad Channel,condo,42000,1981
Queens,Broad Channel,1,33000,1974
Queens,Broad Channel,1,35000,1975
Queens,Broad Channel,1,37175,1976
Queens,Broad Channel,1,41750,1977
Queens,Broad Channel,1,42000,1978
Queens,Broad Channel,1,47000,1979
Queens,Broad Channel,1,50000,1980
Queens,Broad Channel,1,46050,1981
Queens,Broad Channel,1,48000,1982
Queens,Broad Channel,1,65900,1983
Queens,Broad Channel,1,80000,1984
Queens,Broad Channel,1,80000,1985
Queens,Broad Channel,1,120000,1986
Queens,Broad Channel,1,130000,1987
Queens,Broad Channel,1,142500,1988
Queens,Broad Channel,1,143000,1989
Queens,Broad Channel,1,150000,1990
Queens,Broad Channel,1,165000,1991
